CLDAP,MSSQL,NETBIOS,UDP-other
1512.325581,598.4925373,272.826087,409.287037
1510.705882,612.4210526,273.4,405.1557377
1499.555556,578.5972222,267.2989691,410.3831776
1512,639.3802817,269.7464789,409.2197802
1513.396226,614.0875,267.0549451,404.2371134
1513.515152,599,272.0277778,403.2666667
1488.545455,587.2985075,265.61,406.2352941
1511.090909,623.4864865,270.25,407.5916667
1504.755556,602.427673,269.4571429,401.6269841
1502.108108,614.6037736,271.2261905,412.0619469
1510.571429,628.8152174,269.7808219,405.8762887
1510.830189,580.9425287,271.6206897,407.6422018
1500.095238,612.3194444,271.0111111,400.8688525
1504.888889,653.7948718,269.6666667,405.65
1513.771429,629.0843373,270.1692308,401.5638298
1511.8,612.9733333,270.7763158,405.8557692
1511.658537,592.4673913,271.5217391,408.8888889
1506.307692,599.3513514,271.2435897,402.5089286
1499.6,574.597561,271.2857143,408.5223881
1513.030303,581.7746479,271.2985075,417.7132353
1510.765957,577.4177215,270.75,407.0347826
1492.514286,636.0123457,269.5,399.0866142
1512.461538,630.5316456,273.1315789,403.7663551
1502.689655,611.8888889,273.5116279,405.5384615
1502.108108,603.6666667,268.3,405.6
1512,622.75,268.0697674,401.1494253
1513.741935,582.826087,271.5441176,403.5849057
1510.421053,587.2405063,269.4857143,403.2068966
1512.72,640.1647059,271.0140845,406.3619048
1513,652.7857143,268.8961039,400.0719424
1513.314286,584.4657534,266.275,407.9122807
1509.487179,605.2769231,268.4078947,393.4722222
1508.909091,605.4819277,265.9375,401.7184466
1507.435897,630.1222222,271.2337662,405.0970874
1502.173913,645.9480519,269.6103896,408.242915
1508.727273,598.8571429,272.2465753,408.3022222
1508.509804,620.9285714,272.3846154,401.06
1501.243243,619.7462687,271.0140845,397.9238095
1511.935484,611.5294118,271.7248322,404.3529412
1510.273973,633.0819672,273.7107438,402.3333333
1496.571429,612.8311688,270.1566265,403.0434783
1508.888889,641.1666667,270.2022472,398.3714286
1511.767442,557.4805195,271.25,406.0373832
1503.128205,613.8695652,270.2394366,398.4791667
1511.555556,595.9880952,272,394.4710744
1506,617.4698795,271.25,393.752
1508.871795,593.035503,271.8208955,403.8
1491.72973,661.3963964,272.25,403.2
1495.5,616.675,271,410.25
1510.307692,584.5909091,271,404.1061947
1514,614.372093,270.1969697,407.8217822
1496.634146,672.1956522,270.7721519,412.7391304
1512.833333,625.1145038,272.125,401.64
1513.368421,630.2352941,266.8181818,410.9098361
1509.529412,594.2463768,267.5384615,410.2434783
1512.526316,585.8369565,269.8311688,407.4953271
1506.820513,604.2027027,268.3378378,405.6216216
1508.105263,615.9375,269.5974026,404.9072165
1487,629.16,275.8461538,402.5294118
1512.2,646.047619,276.8732394,402.0598291
1509.130435,599.8125,270.5231788,406.7433628
1499.411765,605.1428571,271.6987952,399.2553191
1512.222222,583.3469388,272.3211009,400.971223
1507.28,631.3288591,270.0649351,403.59375
1511.8,583.4193548,269.9402985,398.65625
1478.571429,592.1071429,269.5789474,403.3737374
1510.606061,615.0337079,267.7195122,399.2043796
1511.142857,617.9156627,270.2365591,406.4920635
1493.459459,597.4285714,269.744186,409.4390244
1504.171429,571.0512821,271.8333333,402.7863248
1509.151515,624.9746835,271.7826087,400.2678571
1513.589744,613.9090909,271.2666667,400.8990826
1508.30137,609.8571429,271.2608696,404.1935484
1507.313433,618.8723404,271.72,403.0507246
1509.75,639.908046,271.6470588,403.5763889
1513.230769,612.0151515,269.9714286,405.7723577
1512.888889,582.75,272.5875,395.9279279
1490,592.1967213,268.9508197,394.6696429
1513.111111,610.3333333,270.7692308,400.0833333
1513.783784,600.5824176,271.4933333,392.3396226
1495.44,630.4534884,269.6567164,398.7815126
1512.434783,605.4938272,270.7372263,397.1504425
1509.657143,624.2571429,275.3821656,399.8454545
1512.27027,634.1296296,273.25,395.8583333
1508.731707,615.9344262,273.6756757,413.8181818
1505.4,603.8625,272.2676056,421.88
1512.769231,579.6966292,272.6363636,434.6
1506.186047,604.2758621,270.5384615,398.7368421
1507.6,601.3625,268.9508197,401.3035714
1510.666667,591.8888889,269.8911917,392.1574803
1510.108108,618.4933333,268.3939394,401.247191
1502,633.4153846,271.2794118,400.7883212
1513.555556,611.4597701,268.8243243,420.0900901
1511.935484,632.9117647,271.5522388,401.9565217
1509.72093,591.1851852,272.2857143,402.7281553
1509.459459,605.1666667,271.5714286,405.9698113
1510.5,605.8333333,269.5,406.8340426
1509.885714,612.9871795,271.25,404.3490566
1494.717949,611.027027,269.4233577,405.6481481
1512.628571,618.9189189,270.0697674,408.7920792
1510.121212,576.0632911,271.4766839,409.0957447
1508.5,599.4404762,271.4444444,407.9047619
1501.076923,585.8888889,270.4626866,406.0869565
1501.5,610.1621622,269.2,402.13
1505.757576,603.7972973,271.9419355,407.4818182
1502.765957,589.3522727,273.4971098,409.3663366
1511.684211,608.2948718,273.3832335,407.9130435
1510,620.915493,270.2230216,408.4857143
1504.222222,620.92,270.453125,399.3301887
1496.888889,639.7179487,270.1451613,407.3668122
1492.181818,618.1428571,271.3877551,399.1373391
1507.290323,622.4246575,269.9277108,408.1829268
1489.764706,585.3835616,271.5901639,407.9295775
1491.95122,629.4642857,267.8965517,401.6806723
1503.28,569.258427,271.2666667,406.3877551
1497.384615,617.125,271.2432432,407.2566372
1511.043478,593.25,269.6515152,407.9775281
1492.222222,596.1571429,271,403.2857143
1501.272727,626.968254,272.6530612,394.768
1503.090909,655.6117647,271.9,403.31
1483.170732,643.4823529,270.7662338,405.0833333
1503.142857,603.2151899,269.7142857,400.5945946
1514,583.3230769,269.2345679,405.6296296
1507.684211,662.779661,270.5138889,399.7175141
1511.793103,573.1904762,269.7586207,403.4356846
1509.428571,568.2121212,270.5731707,403.9117647
1503.684211,554.1111111,270.3164557,414.01
1510.137931,603.3375,271.0147059,405.2470588
1510.285714,599.8142857,270.1,408.7220077
1512.857143,593.2444444,270.8,407.0881057
1512.4,576.1830986,269.4788732,407.3045685
1506.666667,633.8026316,270.1910112,412.1587983
1508.212766,599.4886364,270.7096774,407.7933884
1509.918367,659.1666667,270.76,403.0978261
1503.468354,608.3,270.4656489,401.9390244
1499.582418,584.234375,270.4330709,403.5230769
1513.272727,636.691358,269.3333333,398.8137255
1503.485714,572.1525424,268.2435897,401.393617
1506,620.744186,271,405.7011494
1492.971429,607.2048193,271.0240964,408.9037657
1511.090909,610.962963,270.0526316,405.5020408
1498.533333,631.6533333,270.2173913,400.3282051
1502.6,560.0694444,270.0344828,405.4672489
1511.538462,588.8205128,273.6553672,400.4594595
1504.25,608.1449275,274.5526316,394.7757009
1491.043478,613.3037975,271.7714286,400.42
1505.483871,621.48,271.6506024,400.3884298
1507.435897,623.1333333,271.3957219,402.6666667
1511.061224,583.6091954,271.7883212,398.4069767
1510.8,582.6567164,271.7605634,404.0246914
1508.615385,598.1025641,270.3178295,407.1300813
1504.596491,659.175,269.9548387,399.5327103
1511.333333,625.2371134,270.5068493,394.5754717
1498.432432,600.3417722,271.0098039,410.6612903
1500.971429,646.3913043,271.0222222,401.952381
1510.666667,598.7878788,267.8208955,405.9777778
1505.076923,581.2,269.5873016,404.3333333
1499.538462,640.7704918,269.7261905,408.5897436
1505.047619,595.9402985,270.4461538,413.7171717
1511.894737,612.2560976,271.0258065,407.4479167
1512.358974,627.1527778,270.1627907,402.6136364
1512.117647,652.2432432,270.7733333,412.6893204
1513.542857,575.962963,269.5342466,411.3942308
1513.652174,615.8873239,270.4044944,407.8969072
1512.628571,630.9508197,271.2686567,388.9797297
1511.538462,624.2289157,270.3375,401.254386
1505.724138,624.7594937,274.2650602,397.7096774
1508.4,612.5,269.9859155,389.8828829
1505.368421,579.7121212,272.3333333,395.1780822
1512.588235,580.0923077,273.1525424,396.6947368
1500.6,647.7901235,273.6225166,402.3548387
1502.878049,568.6774194,273.8711656,408.3194444
1511.028571,657.5538462,271.75,404.7959184
1508.378378,612.3561644,270.1940299,405.3173077
1494.721311,571.8636364,270.7882353,399.8627451
1500.064516,641.1219512,268.7258065,405.2393162
1512.30303,618.6494845,269.9146341,397.3119266
1508.461538,645.5441176,270.5783133,391.4380952
1505,599.2,269.9710145,397.8859649
1511.2,616.6233766,271.2405063,401.5904762
1510.848485,613.2839506,267.8888889,402.6907216
1510.512821,592.8783784,270.7464789,395.7755102
1511.818182,591.3125,268.9571429,394.4782609
1504.967742,630.8082192,272.4516129,394.5811518
1497.368421,567.8266667,271.5070423,394.3807107
1506.842105,628.3472222,269.4714286,407.354067
1512.171429,605,270.7631579,408
1509.317073,565.6363636,269.7428571,398.2868852
1502.878049,596.6438356,270.7951807,405.2947368
1511.866667,609.8985507,270.7671233,402.7196262
1506.851064,623.5425532,272.3924051,400.6610169
1502.413793,631.9677419,270.7777778,395.0660377
1506.484848,677.4,270.3205128,399.9586777
1467.454545,672.115942,272.71875,391.2162162
1488.62069,607.6973684,269.9552239,403.2244898
1472.769231,665.3846154,270.5625,404.3510638
1500.56,585.1470588,271.4805195,404.8773585
1505.142857,668.2794118,269.9811321,402.3529412
1466,586.1764706,267.0909091,404.588785
1507.6,589.4754098,269.2439024,405.6504854
1508.133333,580.0632911,269.015873,405.1235955
1504.956522,602.7631579,269.939759,410.9652174
1491.945946,595.8333333,269.2,411.0761905
1513.069767,642.2692308,270.1341463,413.9813084
1504.787879,604.9710145,270.260274,411.4731183
1501.586207,635.375,269.7701149,407.3978495
1510.235294,662.8571429,270.3863636,413.8076923
1507.548387,571.8857143,274.7741935,404.7283951
1508.444444,623.4626866,267.5064935,405.0153846
1500.4,587.8705882,271.4111111,401.0943396
1509.529412,641.884058,267.7213115,399.1619048
1502.695652,622.2266667,268.9418605,403.5053763
1503,663.3020134,268.8421053,405.1484716
1497.294118,581.242236,270.1969697,398.7085427
1507.052632,593.0689655,270.0394737,402.8148148
1509.230769,617.1842105,271.902439,405.3766234
1510.285714,600.4268293,274.2537313,400.2079208
1485.636364,630.3417722,271.0153846,391.6777251
1511.803922,616.1904762,269.4571429,407.2442396
1483.28,602.7777778,269.9156627,397.5244755
1507.142857,608.0151515,271,405.3445378
1506.242424,630.6428571,272.826087,407.2244898
1504.857143,657.6268657,271.7714286,407.8208955
1506.923077,631.3780488,269.3862069,405.42723
1511.485714,630.4457831,270.3877551,405.5614035
1513.542857,591.4029851,270.7831325,408.25
1512.26087,590.2297297,270.3658537,397.8322981
1510.878049,644.6266667,270.7615894,406.5067265
1511.257143,581.6623377,270.7647059,396.72
1510.93617,604.5394737,272.2,399.7280702
1511.866667,598.3098592,271.5645161,412.9285714
1506.615385,626.1833333,272.125,412.6639344
1495.617021,603.5681818,269.9268293,423.4545455
1508.444444,630.3676471,270.2463768,408.9745763
1510.93617,585.4133333,269.1911765,412.2255639
1508,604.7761194,271.2307692,399.3541667
1501.368421,634.2179487,271.5538462,414.5645161
1512.666667,613.0263158,270.2205882,411.4
1509.5,597.7922078,271,406.0537634
1508.926829,613.5466667,270.7567568,402.8888889
1505.238095,570.5753425,271.6395349,396.4851485
1512.363636,646.9661017,269.9268293,401.035461
1487.405405,639.0985915,271.225,391.1129032
1513.047619,619.9310345,270.1451613,392.7857143
1502.255319,666.1392405,271.8888889,402.1698113
1494.487805,565.2641509,270.5813953,400.5789474
1513.2,678.1139241,271.0263158,402.6666667
1453.361702,599.9589041,271.2432432,402.1610169
1513.789474,622.0266667,270,406.3586957
1510.487805,615.40625,269.7671233,398.2389381
1498.421053,703.9529412,271.7152318,408.4661017
1507.75,629.2702703,270.8032787,408.375
1495.777778,647.6440678,270.5263158,410.4132231
1511.257143,584.4155844,269.4788732,405.1694915
1514,621.4788732,270.7534247,406.4081633
1499.176471,603.0869565,271.3114754,401.9191919
1510.444444,565.2345679,270.2876712,401.4299065
1512.451613,636.641791,269.6911765,401.2653061
1505.733333,632.9795918,269.7746479,398.24
1513.483871,631.3108108,270,394.7476636
1513.75,586.1333333,269.5380117,404.7116279
1510.6,667.046875,270.7446809,399.9201878
1511.677419,608.9864865,271.6506024,405.9509804
1511.942857,625.826087,270.7553957,408.0940171
1508.105263,626.2702703,270.3828571,406.8064516
1507,602.1756757,271.2142857,403.6605505
1513.619048,560.3809524,273.2073171,395.4568966
1509.619048,601.2985075,272.40625,403.9115044
1510.848485,638.1230769,274.9705882,405.9306931
1505.384615,557.7377049,274.3733333,408.1351351
1512.967742,647.4861111,269.3108108,403.5578947
1508.666667,622.6567164,270.6,403.7889908
1499.684211,621.3378378,271.2727273,416.8875502
1504.352941,603.6666667,268.1857143,399.6315789
1512.060606,585.7922078,268.8507463,399.6717557
1510.705882,640.4516129,269.8157895,398.3490566
1499.571429,620.4027778,270.1627907,396.3294118
1508.046512,638.1780822,270.4461538,395.1144279
1509.333333,597.4303797,272.4285714,406.3697479
1510.121212,568.1764706,270.2638889,417.6534653
1512.2,595.075,271.5211268,413.7809524
1511.688889,643.3846154,270.1907514,408.6153846
1506.242424,603.6119403,271.5323741,400.4851485
1510.888889,605.3064516,270.7763158,400.2105263
1511.5,641.9021739,269.2580645,402.8831169
1501.529412,626,268.8823529,402.1545064
1508.25641,623.4457831,271.2278481,413.2066667
1507.636364,592.3116883,270.76,399.4251969
1506.410256,687.3013699,269.7972973,403.5319149
1506.761905,654.1343284,270.469697,402.9230769
1490.64,587.9,273.2635659,406.2210526
1478.888889,568.630137,271.7769784,404.6629213
1513.448276,578.5694444,270.2173913,402.990991
1505.288889,592.3625,272.8556701,411.82
1508.074074,616.3975904,269.8709677,405.0873786
1511.142857,628.5652174,276.6506024,412.9186992
1507.565217,664.2615385,269.0714286,407.2926829
1493.675676,625.2783505,271.7971014,405.5347222
1511.217391,639.8505747,271.2235294,410.2727273
1510.210526,598.2588235,270.1940299,411.1809524
1502,631.0136986,268.8941176,408.8135593
1513.609756,650.6567164,270.4925373,406.5514019
1512.4,608.0821918,271.2533333,407.1584158
1513.764706,592.8617021,270.5263158,403.9405941
1512.967742,614.0503145,272.6615385,412.7142857
1507.69697,600.9147287,274.1764706,401.7192982
1506.851064,618.1805556,270.1,400.8348624
1505.294118,610.8208955,271.012987,408.092437
1503.073171,609.8072289,269.4347826,404.2619048
1506.8,632.7835052,269.8589744,406.9108911
1506.930233,624.3544304,269.4788732,404.9708738
1488.315789,587.3918919,270.7692308,404.0272727
1512.181818,637,271.9473684,405.5480769
1471.028571,631.9466667,272.6,406.3410405
1493.84,623.2,269.5960265,408.7142857
1500.823529,573.6781609,270.0909091,402.5844156
1478.8,636.2658228,270.442623,408.553719
1511.28,642.8333333,273.3157895,396.5530303
1510.833333,581.7014925,270.183908,399.1374046
1511,590.8,271.5294118,403.9333333
1508.153846,584.8285714,270.4857143,398.8317757
1513.764706,641.7032967,270.0540541,401.5047619
1510,655.8241758,270.7230769,402.9615385
1511.333333,625.1733333,272.6710526,401.1827957
1513.36,674.12,269.3896104,407.3275862
1481.52,613.8082192,270.5333333,407.647619
1512.444444,610.3181818,269.3977273,409.5280899
1513.741935,653.2839506,270.7974684,406.2276423
1491.432836,632.5731707,271.6666667,414.5968992
1511.859155,632.4868421,271.2631579,412.7727273
1503.128205,615.9594595,270.5263158,410.9338235
1496.918919,590.0864198,269.2972973,408.1056338
1501.282051,613.0972222,270.3333333,410.5047619
1493.578947,650.1842105,272.028169,412.1538462
1502.972973,601.2727273,269.6790123,411.779661
1493.259259,594.25,270.7948718,415.6320755
1506,596.5741935,271,407.5980392
1507.555556,594.9574468,270.5783133,404.5568182
1505.238095,604.7746479,271.5441176,397.8119658
1498.489796,588.1,270.345679,412.8773585
1513.4,555.3333333,270.5796178,405.647619
1501,658.7887324,271.0137931,396.124031
1507.244444,649.469697,270.027027,412.733945
1508.488889,603.617284,273.4,404.6415094
1511.6,621.6962025,272.2857143,397.3032787
1507.297297,588.1090909,270.5696203,397.8859649
1512.27027,627.6,270.3076923,404.6380952
1499.548387,600.6582278,269.4571429,410.2818182
1505.733333,576.8987342,269.9518072,413
1512.095238,623.1470588,270.2972973,417.625
1501.707317,598.9027778,269.3012048,404.8341709
1511.419355,632.9594595,271.7777778,405.0599078
1494,646.6285714,268.6447368,415.1171171
1509.8,609.1875,271.0128205,414.1439394
1512.545455,681.5,271.7826087,398.5181818
1513.333333,616.4533333,272.9538462,408.5153846
1510.75,657.7840909,271.952381,407.7075472
1502,579.5555556,270.3020134,412.3114754
1513.085714,614.9333333,271.9113924,405.5315315
1512.358974,560.9074074,270.7272727,404.3106796
1512.829268,629.7792208,273.6086957,404.736
1501.848101,649.9027778,270.7352941,406.3366337
1509.826087,610.5671642,269.4285714,408.4954955
1507.6,570.4767442,270.7567568,406.1034483
1512.486486,583.7727273,269.6322581,400.6818182
1507.212121,620.4260355,271.7777778,408.2920354
1503.6,617.4362416,270.2921348,411.9310345
1508.6,583.375,271.9795918,405.125
1514,633.7027027,271.9113924,405.375
1508.588235,589.4594595,271.0142857,415.989011
1513.567568,645.0714286,270.6335079,407.66
1495.2,618,271.9401709,403.4380165
1512.095238,602.3676471,269.6790123,405.3106796
1510.521739,650.5733333,269.2580645,402.7610619
1508.064516,641.3157895,271.0238095,400.1621622
1512.961039,609.0921053,269.6716418,411.4090909
1511.301205,608.4948454,271.2878788,405.7731092
1512.909091,564.030303,270.7792208,401.1792453
1513.771429,601.5,270.7391304,405.4100719
1510.869565,605.3139535,270.2087912,404.5666667
1508.363636,582.5897436,272.4767442,403.0721649
1513.483871,650.1898734,269.8387097,405.8378378
1512.736842,624.6226415,270.1445783,409.925
1509.459459,657.2465753,271.6101695,424.0598291
1512.222222,574.7701149,269.9253731,408.0091743
1512.526316,583.0337079,269.0933333,409.0521739
1507.531915,587.1807229,271,403.4545455
1501.777778,619.1590909,270.4656489,407.0740741
1498.820513,577.7096774,270.712,404.6893204
1494.210526,643.3333333,270.76,406.8712121
1505.542857,621.0909091,271.0122699,416.8045113
1502.571429,615.3142857,270.7517241,409.0377358
1499.904762,611.3432836,271.6923077,397
1503.485714,609.7464789,272.9242424,419.3513514
1491.828571,658.2417582,270.2894737,385.8014184
1507.5,655.6716418,271.5285714,399.122807
1480.068966,614.3650794,271.7714286,404.6341463
1507.75,606.1203008,268.5616438,407.4040404
1506.585366,631.3939394,270.2702703,411.2682927
1511.688889,690.1923077,270.0897436,411.8
1512.6,632.4166667,269.890625,406.0510949
1513.627907,615.474359,271.5068493,402.0093458
1505.529412,604.7790698,267.5952381,415.5535714
1512.588235,625.4545455,271.0123457,406.7419355
1500.742857,677.3037975,268.7808219,408.0204082
1508.146341,584.7681159,271.6585366,410.5528455
1504.27027,587.1694915,271.96,405.9677419
1512.133333,624.5555556,273.1168831,399.0363636
1511.333333,595.7820513,270.4929577,405.9454545
1511,601.4216867,271.0204082,398.4867257
1498,571.3846154,270.4461538,401.6495726
1511.485714,651.9230769,270.0136986,398.8125
1500.888889,641.7594937,269.4567901,404.6952381
1512.5,607.5466667,270.3793103,401.5
1495.111111,574.0714286,268.5625,409.56
1513.111111,607.5730337,271.25,409.4467005
1513.6,622.4197531,270.2247191,409.6153846
1493.2,606.7195122,271.4864865,409.245283
1511.882353,603.4375,270.7721519,412.9035088
1513.069767,627.5205479,272.1973684,408.2213115
1505.794872,630.484375,268.2307692,407.5042735
1506.32,604.0909091,271,410.9015152
1513,604.7733333,269.5405405,403.0458015
1509.692308,595.34375,269.1212121,402.2946058
1507.212121,613,270.0921053,414.3080169
1512.439024,640.4216867,268.5277778,418.3498233
1490,611.3333333,267.6847826,410.3025641
1510.093023,617.804878,268.5125,406.4565217
1509.428571,629.6705882,269.964539,409.0516432
1502,615.4090909,269.1059603,409.3168724
1511.538462,609.3333333,269.4390244,402.9473684
1512.243902,634.2105263,269.6829268,409.2307692
1508.857143,588.9253731,267.7540984,405.8938053
1507.411765,557.5657895,270.7058824,404.2387097
1508.933333,605.9589041,269.0769231,402.6627907
1506.833333,592.1182796,270.4545455,408.5377358
1512.068966,638.7945205,271.2195122,419.984
1508.933333,636.984375,269.4836601,406.8289474
1511.621622,578.7222222,269.2516556,406.7572816
1513.02439,604.4918033,269.890625,407.82
1497.75,604.2380952,271.4457831,410.272
1497.6,604.0133333,270.7,406.7380952
1495.263158,604.5555556,267.9047619,406.025
1505.130435,634.5454545,270.3863636,397.904
1501.714286,605.969697,270.0526316,406.8345324
1506.6,581.6219512,270.7882353,403.46
1487.621622,595.0769231,269.7205882,401.3425926
1501.764706,641.7073171,270.7671233,401.5981308
1510.641975,611.5074627,269.8211921,401.0361446
1497.604938,575.6746988,269.6861314,404.9148936
1510.5,615.0521739,270.5955056,411.3947368
1480.222222,613.0462963,267.5205479,406.9122807
1513.076923,567.2117647,269.1875,407.28
1496.666667,552.9112903,270.5888889,411.5766423
1505.288889,539.630137,269.3108108,401.6079295
1498.170213,591.5326087,268.2531646,403.4237918
1507.95122,637.2777778,270,406.5728155
1508.418605,628.3150685,269.6617647,401.4716981
1509.166667,673.7283951,270.7464789,401.3823529
1501.789474,612.1341463,271,407.0946746
1510,605.75,269.9859155,405.9565217
1513.478261,604.2696629,270.7118644,409.1309524
1510.324324,614.4556962,270.5903614,408.8712871
1494.923077,624.1875,269.1340206,399.2352941
1499.560976,602.7538462,268.9577465,407.1707317
1506.551724,630.952381,270.0641026,400.7216495
1485.764706,600.4411765,268.6774194,407.7222222
1508,598.5,271.0135135,398.3921569
1489.483871,629.9404762,269.3731343,410.7263158
1512,578.3333333,269.7142857,410.4705882
1511.73913,597.7586207,268.4222222,388.8555556
1479,636.0689655,269.9012346,405.5348837
1509.333333,649.8333333,271.4512195,410.5875
1502.333333,628.0405405,270.1529412,404.84375
1505.4,575.490566,270.7777778,409.4580153
1503.25,621.3387097,270.5070423,400.4736842
1513.2,641.6075949,271.6666667,408.908046
1507.176471,579.7594937,269.2978723,408.4621849
1510,584.32,270.7733333,404.2871287
1507.560976,561,269.5,405.4134615
1511.837838,609.5384615,272.5211268,397.5233645
1513.090909,569.6144578,269.3013699,401.1944444
1511.818182,599.2837838,271.2686567,405.8947368
1512.888889,591.1363636,273.1176471,423.3608247
1510.972973,608.527027,273.3265306,403.5833333
1490,659.2716049,270.6223776,408.1025641
1496.27027,608.1256831,271.4810127,408.368932
1512.5,601.1548387,271.25,405.0967742
1512.5,595.4507042,270.4626866,402.300813
1508.980392,584.4415584,269.2,405.5048544
1512.628571,616.7228916,268.5753425,405.26
1506.2,575.7945205,269.5135135,406.2254902
1512.315789,650.0875,269.7894737,416.6292135
1510.108108,606.8888889,269.6904762,403.2941176
1503.957447,626.4133333,269.702381,402.2150538
1500.322581,558.8192771,270.8076923,404.2361809
1498.888889,599.3636364,268.1149425,403.907489
1504.068966,659.6,271.4197531,409.1517857
1497.2,572.6091954,272.8953488,402.88
1508.545455,550.9868421,270.55,402.6290323
1503.230769,584.397351,269.5205479,397.344086
1494.461538,618.3085714,269.6515152,408.1521739
1503.575758,574.9589041,269.4929577,410.01
1508.434783,616.75,269.0722892,416.9673913
1513.25,631.9104478,271.260274,415.5454545
1513.368421,615.9090909,271,417.0538117
1509.5,652.2876712,272.3416149,406.9802956
1492.976744,652.9848485,270.7735849,404.7
1493.162791,615.8939394,270.5324675,395.7263158
1490.235294,609.15625,271.9473684,404.63
1492.594595,666.8026316,270.7763158,410.7833333
1490,634.3243243,269.5873016,412.3068182
1500.051282,569.9012346,269.9855072,405.3294118
1497.294118,612.25,270.71875,401.5903614
1514,648.260274,271.2876712,401.9090909
1509.574468,597.875,269.6307692,407.5731707
1512.702703,612.3972603,270.0416667,402.3695652
1509.454545,594.3055556,269.2,402.4545455
1510.977778,622.8961039,269.1666667,408.426087
1499.025641,581.3146067,271.4931507,402.4134615
1492.909091,598.375,270.4375,403.7173913
1492.191781,609.057971,272.0434783,402.0366972
1510.6,596.5333333,272.7901235,404.0857143
1506,634.4157303,271.2068966,408.1204819
1508.074074,645.1463415,271.9230769,405.3963964
1511.128205,585.4166667,270.0666667,409.1553398
1509.878788,652.5584416,271.25,411.4096386
1511.061224,628.4512195,271.5294118,411.1515152
1510.6,628,271.6547619,412.0582524
1510.571429,617.8875,271.0107527,407.8867925
1509.6,649.8690476,270.2972973,412.5363636
1510.8,603.0533333,268.9130435,401.8653846
1505.030303,600.8493151,271,398.9157895
1511.942857,630.5921053,270.7391304,399.5416667
1510.682927,614.1,271,399.7173913
1505.402985,567.9710145,269.8441558,402.9166667
1512.09901,620.9605263,270.7638889,395.9883721
1512.166667,584.4767442,270.7746479,404.1014493
1509,639.2957746,270.7721519,405.5436893
1492.947368,646.6811594,271.918239,397.1904762
1509.906977,571.7252747,271.2181818,399.271028
1505.368421,650.5222222,269.0140845,398.1801802
1501.018868,635.2207792,270.7352941,397.4727273
1509.090909,616.9404762,271.7857143,401.9596774
1498.869565,622.3442623,271.0153846,400.6428571
1503.837838,598.6753247,271,403.8541667
1488.358974,624.4880952,271,403.0756303
1511.647059,620.9242424,271.8780488,403
1490.842105,588.7557252,270.1692308,398.257732
1505.771429,686.4159292,269.7808219,404.3592233
1505,623.5616438,271.0123457,403.3557692
1512.4,606.2941176,271.0333333,401.9224138
1504,609.4172662,270.5454545,406.3861386
1489.272727,661.9536424,271,405.7764706
1483.828571,704.0821918,269.7142857,408.6037736
1494.363636,638.7432432,271.2409639,408.2738095
1501.578947,547.1833333,273.7272727,406.712766
1499.92,633.4230769,272.902439,407.4859813
1479.333333,616.9873418,272.2957746,406.2159091
1510.540541,600.4578313,271.7941176,413.4947368
1512.634146,577.7912088,272.4285714,410
1511.73913,604.3,272,406.0103093
1502,614.6575342,272.5138889,410.3301887
1499.111111,634.1058824,272.4496644,406.2149533
1495.69863,605.6351351,271,413.2474227
1495.204819,641.71875,270.7462687,402.4824561
1514,646.5,269.8709677,405.4827586
1513.02439,642.115942,271.9240506,402.875
1508.4,618.4666667,271.6,405.5384615
1509.692308,582.8082192,272.6,407.6363636
1507.882353,609.9868421,269.9714286,395.877551
1508.736842,590.4133333,269.7647059,406.0857143
1504.736842,619.6461538,270.0136986,403.2897196
1509.487179,620.2537313,269.8602151,399.1891892
1507.052632,579.4153846,273.4923077,403.2043011
1495.6,604.1486486,271.031746,401.7108434
1511.658537,618.5416667,271.9350649,408.1603774
1514,565.3835616,273.025,404.6315789
1496.702703,627.6219512,270.1451613,403.7901235
1512.222222,641.5697674,270.4044944,409.4489796
1513.589744,637.7555556,271.8181818,398.1888889
1512.444444,621.1139241,271.2769231,400.6697248
1505.719298,632.6,271.96,405.8666667
1508.942529,663.9651163,270.7875,403.1714286
1495.677419,614.4823529,275.2857143,420.2956522
1513.789474,647.7285714,271.9863014,403.1382114
1506.242424,590.8133333,271.2571429,397.1304348
1504.755556,634.7272727,272.2941176,413.6363636
1510.869565,585.7972973,273.925,411.4305556
1512.545455,596.115942,269.3108108,414.6483516
1502.093023,551.3907285,270.1341463,409.5026738
1509.166667,616.1257862,269.7261905,404.575419
1509.368421,596.6911765,271.45,397.5428571
1499.317647,540.8987342,271.5441176,399.6324786
1509.178082,651.3661972,270.260274,404.1862745
1512.054054,616.183908,270.7258065,400.164557
1483.76,590.8195489,271.9480519,403.803653
1474.25,606.8064516,269.5119048,406.8809524
1495.6,656.0823529,267.9692308,396.6875
1489.314286,572.3012048,269.0895522,408.9054054
1506.205128,570.1964286,271,403.56
1511.818182,595.6811594,270.5135135,395.6538462
1514,657.5057471,273.8571429,405.7407407
1509.619048,636.9746835,268.7721519,410.45
1511.333333,606.5409836,271,409.7959184
1486.606061,632.6184211,271.025641,405.7087379
1512.577778,622.8181818,272.1375,404.3
1513.733333,587.4774194,271.2608696,409.7358491
1500.352941,621.0172414,269.9710145,407.2758621
1513.255814,674.2222222,272.2676056,408.7228916
1510.756757,630.006135,271.4805195,399.5070423
1507.290323,599.4732824,271.2117647,399.2235294
1505.030303,570.9733333,269.9857143,408.2272727
1508.871795,656.6756757,272.472973,406.0373832
